site,user,review_target,review,score,max_score
Rotten Tomatoes,Rob Gonsalves,Fantastic Four,"The film is affable enough, though nothing much seems to be at stake.",B,A+
Rotten Tomatoes,Garth Franklin,Fantastic Four,"After the recent crop of enjoyable superhero movies, this is just an embarassment.",B,A+
Rotten Tomatoes,Joe Lozito,Fantastic Four,A better than average comic book effort.,3,4
Rotten Tomatoes,Kam Williams,Fantastic Four,Tim Story gives the Marvel comics superheroes the Barbershop treatment.,1,4
Rotten Tomatoes,Cory Woodroof,Iron Man,"Everything is owed to Iron Man, a film that launched a moment and set a standard that hasn’t always been reached.",1,4
Rotten Tomatoes,Joseph Garcia,Iron Man,"An exceptionally well-made debut for Marvel Studios. Fun, engaging and bolstered by a tour-de-force lead turn by Robert Downey Jr.",4.5,5
Rotten Tomatoes,Nicolás Delgadillo,Iron Man,"When all is said and done, this is, without a doubt, the Robert Downey Jr. show from start to finish.",4.5,5
Rotten Tomatoes,Rachel Wagner,Iron Man,One of the best they've ever made,4.5,5
Rotten Tomatoes,David Hogan,Iron Man,A fun two-hours thanks to a top cast lead by a charismatic Robert Downey Jr. Most of the effects still hold up and the action scenes are still exciting.,5,5
Rotten Tomatoes,Richard Propes,Iron Man,"If you don't like Iron Man, then you should stop going to movies.",3.5,4.0
Rotten Tomatoes,Siddhant Adlakha,Iron Man,"Marvel's questions of intervention are locked within an invisible framework, one that allows for lip-service to questioning power, yet one that implicitly comes down on the side of power itself, forever protecting the American status quo.",3.5,4.0
Rotten Tomatoes,Micheal Compton,Iron Man,"This is Downey at the top of his game, delivering a performance full of humor and self-awareness.",B+,A+
Rotten Tomatoes,Kaitlyn Booth,Iron Man,"Iron Man might feature a mesmerizing performance by Robert Downey Jr. and kicked off the Marvel Cinematic Universe, but that doesn't entirely save it from a weak villain or falling apart by the third act.",8,10
Rotten Tomatoes,Danielle Solzman,Iron Man,Iron Man may just be one adventure but the film is a lot more than that because it has the main responsibility of launching an entire Marvel Cinematic Universe.,5,5
Rotten Tomatoes,Colby Bryant,Iron Man,"Few of the films in the (MCU) are as accessible as this one, and while you may not love it in your top-ten films of all-time, you can't beat the good time this film brings.",8.25,10
Rotten Tomatoes,Eileen Jones,Iron Man,"Robert Downey Jr. is the clown prince of stars, a role he was born to play after allowing us to watch his candid Hollywood revels for years and years and years.",8.25,10
Rotten Tomatoes,Zaki Hasan,Iron Man,Iron Man is of such caliber that it makes the other films from the Marvel canon seem lesser by comparison.,A,A+
Rotten Tomatoes,Karl French,Iron Man,"Still, if the film is ultimately disappointing it is in part because it begins so well, and there is a lot to enjoy before the over-the-top final act.",A,A+
Rotten Tomatoes,Leona Laurie,Iron Man,"The movie that proved it's possible to make GOOD superhero movies, ushering in the MCU and teaching DC absolutely nothing.",A,A+
Rotten Tomatoes,Marcianne Miller,Iron Man,It's perhaps the most thrilling tribute to good old American ingenuity the movies have given us in ages.,A,A+
Rotten Tomatoes,Deborah Ross,Iron Man,"I like Downey Jr, usually, with his dark wounded eyes, but here his performance veers between going though the motions and a look which seems to say, ""Hey, what film am I doing again?""",A,A+
Rotten Tomatoes,Sean Axmaker,Iron Man,"It's faithful to the comic origins without being slavish, draws ideas from the entire run of the series, and stirs a self-aware sense of humor through the action while still taking the enterprise seriously.",A,A+
Rotten Tomatoes,Mike Scott,Iron Man,"His well-honed acting chops aside, a big reason the casting of Downey as Stark works so darn well is that incorrigible streak, which he somehow always has been able to balance with an irrepressible likability and which he uses to full effect here.",3,4
Rotten Tomatoes,Clint O'Connor,Iron Man,"Injecting the brilliantly bright, quick, and clever life force that is Robert Downey Jr. into the comic-book superhero realm is a masterstroke, a kick in the head to the tired franchises of the genre.",A,A+
Rotten Tomatoes,Don Shanahan,Iron Giant,Every bit deserving of its instant classic standing.,A,A+
Rotten Tomatoes,Danielle Solzman,Iron Giant,The Iron Giant more than holds up over a quarter-century after its release.,5,5
Rotten Tomatoes,Sean Axmaker,Iron Giant,Brad Bird’s cartoon fable in science fiction clothing and fairy tale trappings is a delightful throwback to the classic era of hand-drawn animated movies and delivers the most amazing little boy wish fulfillment fantasies.,5,5
Rotten Tomatoes,Leigh Paatsch,Iron Giant,The characters are far more complex than most animated fare.,4.5,5
Rotten Tomatoes,Mike Massie,Iron Giant,"Fuses Cold War paranoia with a science-fiction/horror B-movie template to create an entertaining, action-filled, and clearly disclosed parable.",8,10
Rotten Tomatoes,Drew Dietsch,Iron Giant,...an incredible achievement in both narrative and animation.,8,10
Rotten Tomatoes,Kathi Maio,Iron Giant,"I found The Iron Giant to be a completely engaging movie experience. I laughed. And, yes, I cried, too. Moreover, I felt like I'd really gotten my money's worth when I left the theater after watching it.",8,10
Rotten Tomatoes,Armond White,Iron Giant,"The Iron Giant should have been immediately recognized as a near-perfect, classical expression of imagination, combining childlike wonder and adult sophistication.",8,10
Rotten Tomatoes,Leona Laurie,Iron Giant,Robot Lessons Learned: - How many movies are just Short Circuit? - We understand why Hogarth doesn't have friends. - Vin Diesel's voice acting niche....,8,10
Rotten Tomatoes,Miles Surrey,Iron Giant,"This is, full stop, one of the best animated movies of all time; an enduring classic.",8,10
Rotten Tomatoes,Rachel Wagner,Iron Giant,It is beautiful and moving and the animation is gorgeous.,10,10
Rotten Tomatoes,Adam Nayman,Iron Giant,"The Iron Giant captures and crystallizes its source material's anxious, humane spirit. It might be the most empathetic and exhilarating mainstream American animated feature ever made.",10,10
Rotten Tomatoes,Dorothy Woodend,Iron Giant,"It doesn't try to hide its own cleverness, it's funny and pulls in references from all over the place, from Bambi to Frankenstein.",10,10
Rotten Tomatoes,Kate Muir,Iron Giant,"Tender, moving and exciting for kids (and their secretly tearful parents).",4,5
Rotten Tomatoes,Peter Bradshaw,Iron Giant,"Watching this again 17 years after its original release, I savoured again the resemblances to Spielberg, Wilde and Brian Forbes's Whistle Down the Wind.",4,5
Rotten Tomatoes,Tim Brayton,Iron Giant,"In every way, one of the highlights of both animation and family-friendly cinema in the last quarter-century.",10,10
Rotten Tomatoes,Jeff Strickler,Iron Giant,"While youngsters will enjoy the film on one level, it reaches out to adults on a completely different plane. They will see an allegory about power and politics and the danger of allowing either to run roughshod over humanity.",10,10
Rotten Tomatoes,David Ansen,Iron Giant,"This is not exactly standard children's fare, but kids (and their parents) should be smitten by its wit and wisdom.",10,10
Rotten Tomatoes,Matt Soergel,Iron Giant,"This is sharp, sophisticated stuff, appreciated on different levels by both parents and children, and even those who are neither. The film has impish humor, great adventure and more than a few thrills.",3.5,4
Rotten Tomatoes,Dennis King,Iron Giant,"Wisely, Bird and company eschew the standard Disney formula of catchy show tunes and cuddly animal sidekicks and lead Warner Bros. toward an animation style the studio can call its own.",3.5,4
Rotten Tomatoes,Bill Newcott,Eat Pray Love,"There’s some love along the way, and a little bit of praying, but it’s the “Eat” in the title that gets the most attention, like a neon sign in the window of an all-night diner.",3,5
Rotten Tomatoes,Mariana Tinoco Rivera,Eat Pray Love,"Unlike the original source, Eat Pray Love presents a flawless caricature that's on an idyllic, hiccup-free trip in a world full of kind people who are happy to be at the mercy of this lost American tourist. [Full review in Spanish]",3,5
Rotten Tomatoes,Rene Jordan,Eat Pray Love,A never ending yawn.  [Full review in Spanish],3,5
Rotten Tomatoes,George Fenwick,Eat Pray Love,"Not a good film by any means, but sometimes you need a bad film of exactly this ilk: frothy, silly and as pleasurable as wrapping yourself in a warm blanket.",3,5
Rotten Tomatoes,Rachel Kincaid,Eat Pray Love,"Without discounting the importance of Gilbert's decision... it can't be removed from its context: it's a story about choosing self over prescribed generic femininity, a world of your own making over the deeply patriarchal American upper-middle class.",3,5
Rotten Tomatoes,Nathalia Aryani,Eat Pray Love,"Eat Pray Love is more of a romanticized travelogue, rather than a truly transformative one.",3,5
Rotten Tomatoes,James McMahon,Eat Pray Love,In many ways I don't even consider Eat Pray Love a film. I see it as more akin to a very well made travel brochure.,3,5
Rotten Tomatoes,Mike Massie,Eat Pray Love,"This translation to the big screen is dull, boring, and largely unaffecting.",3,10
Rotten Tomatoes,Richard Propes,Eat Pray Love,Wraps it all up infinitely tighter and neater than does Gilbert's book.,3.0,4.0
Rotten Tomatoes,Nathalia Aryani,Eat Pray Love,"Eat Pray Love is more of a romanticized travelogue, rather than a truly transformative one.",3.0,4.0
Rotten Tomatoes,Laura Hiros,Eat Pray Love,... almost two and a half hours in which [Julia Roberts] displays her charisma... [Full review in Spanish],4,5
Rotten Tomatoes,Alexandra MacAaron,Eat Pray Love,"With 6 million readers of Elizabeth Gilbert's memoir, clearly, the movie has big shoes to fill. It may not succeed, but Julia Roberts and the film's designers give us a lot to enjoy.",6.5,10
Rotten Tomatoes,Candice Frederick,Eat Pray Love,"An engaging but deliberate chick flick at times, Eat, Pray, Love has the quintessential chick flick star at the helm with Roberts, who played the role beautifully...",A-,A+
Rotten Tomatoes,Lindy West,Eat Pray Love,"The unexamined privilege, the idealization/exotification of all places east, the canned spirituality, the sensual goddamn spaghetti-it's all so focus-group-tested and Oprah approved and self-perpetuating and embarrassing.",A-,A+
Rotten Tomatoes,Sr. Rose Pacatte,Eat Pray Love,Let's face it. There are some books that should never be made into movies.,A-,A+
Rotten Tomatoes,Emily Rems,Eat Pray Love,"This gentle, meditative, well-told tale has a lot to offer.",A-,A+
Rotten Tomatoes,Will Chadwick,Eat Pray Love,"Eat Pray Love is overlong and quickly becomes tedious. It features narcissistic, inward looking characters of no interest at all and amounts to a very poorly made film.",3,10
Rotten Tomatoes,Nell Minow,Eat Pray Love,,B-,A+
Rotten Tomatoes,Joshua Starnes,Eat Pray Love,"Liz maybe the most unlikeable character Julia Roberts has ever had to play, not because co-writer/director Ryan Murphy is trying to make her so but because everything the film does pushes her in that direction.",5,10
Rotten Tomatoes,Jason Best,Eat Pray Love,A seemingly interminable romantic travelogue that feels as though it takes as long to watch as the year-long spiritual quest it depicts.,5,10
Rotten Tomatoes,Paul McGuire Grimes,The Lego Ninjago Movie,Easy entertainment for the kids even if it's not as original as the others...,2.5,5
