site,user,review_target,review,score,max_score
Rotten Tomatoes,thiago s,Et The Extraterrestrial,"Filme legal pra caramba, o roteiro é legal, gostei do et e dos personagens principalmente da atuação do garoto,  ficou legal as cenas do et no filme, e tem a famosa cena clássica que o garoto voa junto com o et em uma bicicleta com a ajuda do próprio et, no final com a ajuda do garoto e seus amigos, o et volta para a sua casa, com tudo isso eu recomendo esse filme.",2.5,5
Rotten Tomatoes,Levon F,Et The Extraterrestrial,"E. T is an amazing movie. Directed and produced by Steven Spielberg. E. T is without a doubt my number favorite films of all time! 

5 out of 5 stars 
And
10 out of 10",5,5
Rotten Tomatoes,Jim P,Et The Extraterrestrial,"I have just re-watched this, and I don't think it's that good... The story is ok, the effects are well done, and the acting of the kids is great! Moments of suspense too. But the sickly sweet goodbye scene... And a rainbow🌈 😔",3,5
Rotten Tomatoes,Jelisije  J,Dont Say A Word,A doctor daughter has been kidnapped and now the kidnappers demand the doctor figure out the secret from the mind of a young traumatized girl that will make the kidnappers extremely rich.,3.5,5
Rotten Tomatoes,ARNI S,Dont Say A Word,My better half and I both agree it was great movie. Her and I stand with the 49 % who felt the same way. Will recommend to our circle of friends and family.,5,5
Rotten Tomatoes,Hailey H,Dont Say A Word,Best acting they made it seem so real an very interesting i wasn’t expecting such an amazing twist an special Britney Murphy 👑💓💓,5,5
Rotten Tomatoes, ,Dont Say A Word,"Daring! New Movie! The most interesting thing is the question ""what if psychiatrists are for prisons?"". Also would like to add that there was allot of potential in the cast. Thriller/Action drama, mystery, thriller, so it was a mystery mystery but it was also a psychiatric movie.",5,5
Rotten Tomatoes,Regina P,Dont Say A Word,"Looks like it was made for Michael Douglas... come to think of it, every movie Michael Douglas is in looks like it was tailor-made for him. Maybe he just makes the story his own. Anyway, typical movie for its time. It was made in a time when you could always get exactly what you expected.",2.5,5
Rotten Tomatoes,Justin T,Dont Say A Word,"This looks like a film. Like a traditional film, nice grain, high contrast, pretty and analogue! The star though are the characters. They are well drawn, acted and interesting. It's not just the story that drives this, it is the motivation of the characters. The pace is good with each moment adding to the overall experience building up and keeping your attention. It is thrilling and engaging but I feel that even though I enjoyed it I will probably forget it in six months. Which is possibly a good thing as I could enjoy it again in the future.",3,5
Rotten Tomatoes,Steve D,Dont Say A Word,The cast does a great job but this script is ridiculous.,2,5
Rotten Tomatoes,Jack S,Dont Say A Word,"Murphy tries her best to rise above the standard material here, and there's something potentially intreaguing in her personal story early on. But the rest of the cast merely goes through the motions, unable to generate any suspense or excitement whatsoever, and regrettably, the film becomes sillier as it plods along to a flat, unsatisfying conclusion.",2,5
Rotten Tomatoes,Sahooon C,Dont Say A Word,Over all I enjoyed this film! It's a spin on Taken before Taken was a thing. Definitely a good film to watch if you have 2 hours and want a good quality film,3.5,5
Rotten Tomatoes,Alison B,Dont Say A Word,One of the best Michael Douglas films.,5,5
Rotten Tomatoes, ,Dont Say A Word,Okay movie to watch once but it’s definitely a corny 90s thriller,2.5,5
Rotten Tomatoes,s d,Dont Say A Word,Solid thriller - they don't make them like this anymore. Great cast too and Brittany Murphy really steals the show.,5,5
Rotten Tomatoes,Michael S,Dont Say A Word,"A jewel heist, a kidnapping, a psychologically-damaged girl, and a shrink don't amount to much in this slick but brain-dead thriller. One of those thrillers that thinks it's smart, but gets dumber the more you think about it.",2,5
Rotten Tomatoes, ,Dont Say A Word,Never really gets on track after the odd opening.,1.5,5
Rotten Tomatoes, ,Dont Say A Word,It was enjoyable but the movie is often times not believable as the script is lame.  The female cast of Famke Janssen and Brittany Murphy is good and the movie plays better than it actually is.,2,5
Rotten Tomatoes, ,Dont Say A Word,"Such a great thriller!  Solid, talented cast.  I do love the Sean Bean.  He smolders as a hero or a villain!  Great twists and turns from screenwriter Andrew Klavan.  Discovered this one a while ago and have revisited it several times.  Don't believe the bad reviews!  It will keep you on the edge of your seat.",5,5
Rotten Tomatoes,jordan m,Dont Say A Word,"The movie achieved its apparent goal of being an inoffensive way to burn two hours, but what I will likely never understand is a) how this got the $50M budget that it had and b) what the budget was actually used on. There were no spectacular special effects, only Douglas would likely have commanded a hefty salary and nothing I saw in advance of watching the movie led me to believe it was going to be so fantastic that it would make tons of money. It was very much the same flavor as The Glass House released only a few weeks prior which had just a little over half of the budget this one did. An IMDb trivia said they expensively recreated an NYC subway station in Toronto, but even that only cost them $150k... whatever. I was fine with the quite contrived plot in large part thanks to Bean and Murphy's performances as she really did a great job in this.",2.5,5
Rotten Tomatoes, ,Dont Say A Word,American psychological thriller. Disturbed young woman holds the key to a rare diamond hidden. Gang of thief's kidnap daughter of psychiatrist to get it back. I am a sucker for the late Brittany Murphy.,3,5
Rotten Tomatoes,brendan n,Dont Say A Word,"Well acted, but not a great thriller. The film has enough talent to warrant its existence. The issue here is the safe guarding plotline that limits the film to anything but original. Douglas is solid and commanding as always, and is lucky enough to have the support of Bean as the villain. The simple issue of the film is the simplistic nature. This never attempts anything more than the average Hollywood thriller. This understandably has fallen into obscurity and forgotten by everyone. There was potential here. 15/11/2019",2,5
Rotten Tomatoes, ,Dont Say A Word,A Thriller as made ten times in the 90s. Lots of cinematographic effects but a scenario not so original,3,5
Rotten Tomatoes,Ian P,Fifty Shades Of Grey,"It’s movie comfort food. Of course it’s bad…almost cringe-worthy. But every time I’m stuck in bed with the flu, it’s a great way to pass the time",5,5
Rotten Tomatoes,Camilo L,Fifty Shades Of Grey,Mala pero cumple su función (supongo),2,5
Rotten Tomatoes,G. W. H,Fifty Shades Of Grey,"Plain and simple, I loved all of the series.. beyond the pale sensuality with this undertone of wanting to find love.. I loved it,",5,5
Rotten Tomatoes, ,Fifty Shades Of Grey,"At first I just wanted to watch this seemingly disgusting movie as a way to truly see just how horrible it is. I have to say it was worse than I had imagined. The plot covers a billionaire who meets a totally random college student who interviewed him and they share some “chemistry” which leads to eventual wierd sexual escapades. I have to say plot point number one id like to address is how absurd does that sound, a totally out of nowhere college girl who is just so random to me, which I do not think has any sexual appeal at all gets attached to a billionaire in two days… and the billionaire somehow is also into her? Wow. It’s honestly pretty self explanatory why the plot evidently sucks. point no 2 that’s id like to address is the chemistry between Ana and christian, to put it simply, it’s barely there. The atmosphere when these two main characters interact just seem tense and awkward and do not have an atmosphere I’d usually like to see between to lovers. I get it, it’s a “mature” movie but that doesn’t mean the characters shouldn’t have any chemistry. point no 3 not exactly a point but I’d just like to say that it is nothing short of a porn movie. The two characters are ugly and idiots and nobody in this movie can act. It’s all sex and wierd drama that is basically the equivalent of a pornography. No 4 it’s so wierd, it’s just so wierd. Anna’s a virgin college student. That’s so wierd

Ps : the only reason it’s half a star is because I can’t rate a 0",0.5,5
